非此即彼,以偏概全,心理过滤,否定正面思考,读心术,先知错误,放大,情绪化推理,应该句式,乱贴标签,罪责归己,罪责归他,内容
0,0,1,0,0,1,0,0,0,0,0,0,感觉自己压力好大，不知道下一步怎么办了，工作看不到希望。努力也看不到未来
0,0,0,0,0,0,0,0,0,1,0,0,我真的觉得自己烂透了
0,0,0,0,0,0,0,0,1,0,0,0,我就不应该相信任何人
0,0,0,0,0,0,0,0,0,1,0,0,为什么我那么胖那么丑
0,0,0,0,0,1,0,0,0,0,0,0,为什么我什么都做不好呢
0,0,1,0,0,0,0,0,0,0,0,0,我什么都不想干 想沉下去 一点点掉下去 无底洞似的 摔不死也活不成
0,0,0,0,0,0,0,0,0,1,0,0,你就是个骗子
0,0,0,0,0,0,1,0,0,0,0,0,我朋友说 终于明白为什么你刚来宿舍的时候那么多东西不会了 因为你被保护的太好了 我也觉得啊 我以前真的是被保护的太好了 有男朋友保护 家里也不缺钱 和和睦睦的 可是男朋友背叛我了 家里生意也出经济问题了 这些事情都一起来的 他们把我压迫了 强制性把我换性格了[淚]
0,0,1,0,0,1,0,0,0,0,0,0,反正没办法控制情绪了 我一定要好起来啊 或者千万不要好起来啊 越来越糟才更好
0,0,0,0,0,0,0,0,0,1,0,0,我贪生怕死，却又不配活着
0,0,0,0,0,0,0,0,0,0,1,0,是我让我自己的生活变成这样
0,0,0,0,0,0,0,0,0,1,1,0,我没有朋友没有男朋友没有真的喜欢我的人我干什么爸妈都不会理解我 都是我自己作成这样 我是个废人
0,0,1,0,0,0,1,0,1,0,0,0,饭饭，割了之后会不会好点？我这么丑是不是应该死了？
0,0,0,0,0,0,0,0,0,1,0,0,饭饭，还差500块想割双眼皮好久了，觉得自己好丑。
0,1,0,0,0,1,0,0,0,0,0,0,真讨厌啊 自己明明什么都做不到呢
0,0,0,0,0,0,0,0,0,1,1,0,我又来了，现在心里特别难受，感觉人生无望，觉得特别对不起父母，我一把年纪的人了，还要他们操心，我怎么这么无能
0,0,1,0,0,0,0,0,0,0,0,0,现在已经平淡了 毕竟还没有出社会 人性最初的恶我已经尝过了 等到看过了人类最坏的本性 让我再不屑一点 体验绝望的日子 就无憾了 也没有什么好期许的 我只希望现在可以让自己快乐一点
0,0,0,0,0,0,0,0,0,1,0,0,我真够恶心的
0,0,0,0,0,0,0,0,0,1,0,0,祝我早点死吧！这种那么晦气倒霉的人，活着浪费空气
0,0,0,0,0,1,0,0,0,1,0,0,爱我的人，选择了离开。。。可能我是个孤独终老的命格吧。。
0,0,1,0,0,0,0,0,0,0,0,0,可是活着好累 心里好累 身体好累
0,0,0,0,0,0,0,0,1,0,0,0,他都还心安理得活着凭什么你去遭受他应该遭受的报应
0,0,1,0,0,0,1,0,0,0,0,0,有没有人能带我一起工作啊，我没有勇气去面对这个社会，没有勇气去证明自己，没有勇气因为自己什么都不知道什么都不懂我活着到底有什么用
0,0,0,1,0,0,0,0,0,0,0,0,没有快乐 没有灵魂 没有兴趣&nbsp;&nbsp;什么都没有的 一个躯壳而已&nbsp;&nbsp;看到一些暖 也会难过
0,1,0,0,0,1,0,0,0,0,0,0,对不起 世界给我的反馈可能是不会好了 一直一直
0,0,0,0,0,1,0,0,0,0,0,0,昨天终于去了心理咨询。其实是一件一直没有勇气去做的事情，去了之后才确认了其实我真的真的一只脚已经离开地面了。我会虽然会继续活着，但我却确定我无法获得快乐。
0,0,1,0,0,0,0,0,0,0,0,0,本来以为不会好起来，也不会恶化了，还是我天真了，人间真的不值得，我也不值得。
0,0,1,0,0,0,0,0,0,0,0,0,饭 厦门自杀一次 北京自杀一次 初三家里报了一次失踪 三次了见警察 进去两回了 为什么我要这么惨 为什么欺负我的人活的那么好 为什么我这么累 为什么没有一种药 能让我没有痛苦死掉 为什么没有一种药 能让欺负我的那个男人万劫不复的痛苦死掉 好累 好想睡
0,0,0,0,0,0,0,0,0,1,0,0,“你每天都这么消极能不能积极一点？”“你这样让人感到很烦你知不知道？”“你成天想这么多就是因为太闲。”这是我听过最多的安慰我的话，一句句都像刀子一样刺穿着心，在布满荆棘的路上找自己，走着走着走散了，行尸走肉般的存活着，痛苦着。这辈子浑浑噩噩的下去吧，下辈子不当人了，厌恶了。
0,0,0,0,0,0,0,0,0,1,0,0,饭 好疼啊 坚持不下去了 又哭了 我还有眼泪可以哭 却没有勇气报警 弄死那个负心汉
0,0,0,0,0,1,0,0,0,0,0,0,什么都不会好了
0,0,0,0,0,0,0,0,0,1,0,0,这还是男朋友吗？这不整个一诈骗犯吗？
0,0,0,0,0,1,0,0,0,0,0,0,然而你要明白的是 你的父母不可能成为你理想中的那种完美周到的样子 他们不会改变 你要做的就是逃 能逃多远谈多远 再也不要回来了 再也不要靠近他们了
0,0,1,0,0,0,0,0,0,0,0,0,被男朋友骗了几十万 自己又是抑郁症 你要我怎么活
0,0,0,0,0,0,0,0,0,1,0,0,有一个人就快死了，我在等他死，因为有怨恨，如果他死了，我会很开心吧？也许会…我还希望有几个人死，她们都死了我会更开心。对，有些时候我特别阴暗且恶毒。我对那些对我好的人可以无限制的宠溺报答，无底线的好，去付出。但是反之我也格外的狠毒…爱恨分明算不算阴暗呢？嘻嘻
0,0,0,0,0,1,0,0,0,0,0,0,我也想走，我也很想死，但是我觉得我每一句话都像在说我想活着，但是可能只有死才能证明我活过，走饭姐姐，如果有一天你看到我了，我们拥抱一下吧
0,0,0,0,0,0,0,0,0,1,0,0,走在人满为患的大街，感觉自己孤独得像尘，随风飘散
0,0,1,0,0,0,0,0,0,0,0,0,忽如其来的恐惧像阴影一样罩在我身上无法脱离，这种窒息感让我感觉自己随时会死去[失望]
0,1,0,0,0,0,0,0,0,0,0,0,早上哭到下午，眼睛现在还疼。我很想找到希望，可是生活处处都是天坑
1,0,0,0,0,0,0,0,0,0,0,0,既然活着不能让自己快乐那为什么要活着
0,0,1,0,0,0,0,0,0,0,0,0,每天都让人觉得生活无望
0,1,0,0,0,0,0,0,0,0,0,0,每天都是这个死样子
0,0,0,0,0,0,1,0,0,1,0,0,看吧 我又在哭了 真没用
0,0,0,0,0,1,0,0,0,0,0,0,如果我不在了，是不是一切都会好起来 是不是有我就没有快乐，我不在了，会有人记得我吗
0,0,0,0,0,1,0,0,0,0,0,0,饭，今天我被赶出来了，我无处落脚，我知道，这是上天在不断的逼我走上绝路。他连1.5平方米的安身之处都不肯给我。我对着我的凉席说，你跟我都好可怜，天下之大，竟然没有你我的容身之处，或许你最好的归宿是垃圾桶，而我则是坟场。但我终究还是没有把他扔进垃圾桶，因为这张凉席还愿意与我相依为命。
0,0,0,0,0,1,0,0,0,0,0,0,得了抑郁症，活着就不再是一件美好的事了
0,0,0,0,0,1,1,0,0,0,0,0,饭，我错过了报名时间，我参加不了考试了，我没有跟任何人说，因为这件事，我自己已经很痛苦了，如果我跟别人说，又会受到指责了，那样就会更痛苦。你能懂我的吧，饭。
0,0,0,0,0,0,0,0,1,0,0,0,昨晚和朋友讨论怎么死才会不痛苦&nbsp;&nbsp;以前呢&nbsp;&nbsp;都是怕死怕疼又想死&nbsp;&nbsp;&nbsp;从昨天开始好像就不怕痛了呢&nbsp;&nbsp;&nbsp;好像是一瞬间就觉着该彻底放下这一切了
0,0,0,0,0,0,0,0,1,0,0,0,不知道到哪里去买安眠药，我现在觉得死，是一件好快乐的事，我要是可以死，该多幸福
0,0,0,0,0,1,0,0,0,0,0,0,我是今天才知道“走饭”这个微博的，在知乎上看到的。来这里评论的人，一定都活的不容易吧。我也是。
0,0,0,0,0,1,0,0,0,1,0,0,恐怖的原生家庭童年的阴影&nbsp;&nbsp;恐怕这下半辈子都治愈不了&nbsp;&nbsp;&nbsp;最困难的时候是迎来血缘关系最难听的话&nbsp;&nbsp;多亏了我不要脸死皮赖脸的跑回来住&nbsp;&nbsp;要不然我还得到处去找地方住 不想活的那么累 要不就躺着不动眼泪要流就让它流&nbsp;&nbsp;奢求一觉睡过去永远不醒
0,0,1,0,0,0,0,0,0,0,0,0,我又来了，我受不住了，我这两天把每一段感情都搞砸啦……我每次都在后悔为什么我要这样做 可是每一次我都会这样 我好累我想睡了 我感受不到爱 人生真的很没意思对吧
0,0,1,0,0,0,0,0,0,0,0,0,又冷又饿&nbsp;&nbsp;&nbsp;想下去吃点东西&nbsp;&nbsp;家里一群人乐乐呵呵的聊着天&nbsp;&nbsp;我怕我下去她们见到我又是各种刨根问底&nbsp;&nbsp;&nbsp;说话的力气都没有&nbsp;&nbsp;所有的朋友在你患难的时候都悄无声息了&nbsp;&nbsp;&nbsp;家人也在背后到处各种大肆宣扬我有病我差点死掉&nbsp;&nbsp;&nbsp;&nbsp;情绪失控&nbsp;&nbsp;&nbsp;各种想哭&nbsp;&nbsp;&nbsp;躺着眼泪就没停过&nbsp;&nbsp;想想以后要每天吃药都难受 好累 活着好辛苦
0,0,0,0,0,0,1,0,0,0,0,0,他拒绝好友申请 我好难过 心好痛
0,0,0,0,0,0,0,0,0,1,0,0,我只敢在评论里叫嚣我的抑郁，却不敢发圈，我想我是一个懦弱的孤独患者
0,0,0,0,0,1,0,0,0,0,0,0,你看呐 你消失所有人都不会记得你来过呢！或者更本就没存在过[失望][失望]
0,0,0,0,0,1,0,0,0,0,0,0,总是有一种无力感，就好像被人突然抽走了所有。感觉没有一个人能理解我。难受
0,0,0,0,0,0,0,0,0,1,0,0,我不喜欢晚上，一点也不。讨厌那个无法控制又心无比肮脏的我。晚上和白天根本就不是一个人啊。
0,0,0,0,0,0,0,0,0,1,0,0,2019，依旧是卑微仔一个。
0,0,0,0,0,0,0,0,1,0,0,0,我这种人不配吧
0,0,0,0,0,0,0,0,0,1,0,0,我真的废柴啊 看见生活的残酷就不敢动弹了
0,0,1,0,0,0,0,0,0,0,0,0,没有快乐的事，一天天的真的很累[伤心]压力太大了，我已经放弃了
0,0,1,0,0,1,0,0,0,0,0,0,我好难过啊，好难过好难过，可是没有人可以听我说没有人能值得我去分享，我又害怕又冷，太难了活着太难了。
0,0,0,0,0,0,0,0,0,1,0,0,我总是在逃避 我好没用
0,0,0,0,0,1,0,0,0,0,0,0,没有人看得到
0,0,0,0,0,1,0,0,0,0,0,0,没有人会在乎我开不开心 大家也都不知道
0,0,0,0,0,1,0,0,0,0,0,0,其实这也就是生活，它逼迫着你，希望其他人能走开困难，我最近也遇到难言的事情，也许世人都是苦命人，希望我度开吧
0,0,1,0,0,0,0,0,0,0,0,0,一切都好糟糕。
0,0,1,0,0,0,0,0,0,1,0,0,在吃一碗猪食 很难吃又很大份 我自虐的依然吃下去并决定吃完 是的 我在贬低我自己 我在发烧 头疼 我一个人 我被抛弃了
0,1,0,0,0,0,0,0,0,0,0,0,因为会做一些糟糕的决定，所以，越来越差越来越差
0,0,1,0,0,0,0,0,0,1,0,0,饭饭，我想走了，我在开始准备，玻璃心的我要活下去真的好难好难，我总是因为一些小事难过，我受够了，还有我知道这个世界上的人还有好多好多好的，但我们那个班的人，恶心死了
0,0,0,0,0,0,0,0,0,1,0,0,我是杀了人还是放了火，让你这么怕我，我知道你不在乎我，我没想过跟你在一起了，你凭什么这么伤害我，我对你是真心的，但是你呢，为什么我就要陷入这种无边的黑暗中，你却当什么事都没有发生过，我知道我脆弱，我矫情，我知道我有很多缺点，可你为什么还要伤害我，为什么
0,0,0,0,0,0,0,0,0,1,0,0,感觉自己要精分了
0,0,0,0,0,0,0,0,0,1,0,0,我为何如此堕落
0,0,1,0,0,0,0,0,0,0,0,0,生活无望
0,0,0,0,0,1,0,0,0,0,0,0,为什么没人善待我
0,0,0,0,0,0,0,0,0,1,0,0,什么狗屁朋友 表面装的真好
0,0,1,0,0,0,0,0,0,0,0,0,十几二十岁的时候，我就开始整天想死，那时就诊断为抑郁症，过了十几二十年，快四十岁了，还是一遇到不想面对的事情时，就想离开这个世界，死的念头一直没停过，想的最多的是，如果没来过这个世界，那该多好啊。
0,0,0,0,0,0,0,0,0,1,0,0,我真的变成了一个非常糟糕的人 好难过
0,0,1,0,0,0,0,0,0,0,0,0,如果死掉就好了&nbsp;&nbsp;活着就是一件让人难以忍受的事&nbsp;&nbsp;仿佛空气都变得稀薄&nbsp;&nbsp;每时每刻都面对着让人无法忍受的孤独与恐惧
0,0,1,0,0,1,0,0,0,0,0,0,原来这里有这么多相似的人。从早上八点醒了之后就没起，饿但是不想起。只想哭，哭得眼泪都没了。每天活的好痛苦，不知道这么大年纪了辞职还能做什么，没有一技之长没有学历没有长相没有背景。30了越来越焦虑 没对象没人爱一听有人要给我介绍对象就发自心底的排斥。我想我是完了
0,0,0,0,0,0,0,0,0,1,0,0,我只是一个寄生虫而已。
0,0,0,0,0,0,0,0,0,1,0,0,饭饭，我还是调整不好我的心态。我不想去上学了真的不愿意了，我害怕学校，我只是一个很懦弱的人而已，我想告诉我爸所有的事情，我想休学，但我又害怕他对我失望
0,0,0,0,0,0,0,0,0,1,0,0,赚钱赚的好少，每天低头像狗一样，整天嘴里就是没钱没钱，被人看不起啊，活着没意思，但还要为了父母赚钱，我活着就是要孝顺
0,0,0,0,0,1,0,0,0,0,0,0,饭饭今天早上和爸妈还有爷爷去扫墓的地方烧纸了，遇见了爸爸那边的亲戚，还是没有变，会越来越糟，“一直听到你妈妈在叽叽喳喳的，你还是不喜欢说话啊”，听到这样的话我还是沉默不语不不知道怎样应对，好糟糕
0,0,1,0,0,0,0,0,0,0,0,0,饭饭，我又来了，昨天觉得有点甜，今天又觉得好苦了，没有了阳光，整个人都觉得好丧，想要逃离，可是我又该逃哪里去呢？
0,0,0,0,0,0,0,0,1,0,0,0,今年第不知道多少次的崩溃，或许我本来就不该存在
