非此即彼	以偏概全	心理过滤	否定正面思考	读心术	先知错误	放大	情绪化推理	应该式	乱贴标签	罪责归己	罪责归他	内容
0	0	0	0	0	0	1	0	0	0	0	0	我啊我是一个很自卑的人我长的胖也很难看初中的时候一直被男同学说丑女无敌,一直说我胖说我丑,朋友也是因为这些男生瞎说我坏话朋友都远离我了,导致我现在很自卑,我现在谈了个对象,他根本不懂我的危机感来源于哪,我一直都有和他说我自卑今天又吵架了,他说我逼他太紧我把他弄很累了那我也很累了
0	0	0	0	0	0	0	0	0	1	0	0	我只会哭 真没用
0	0	0	0	0	0	0	0	0	1	0	0	I am a loser.
0	0	0	0	0	1	0	0	0	0	0	0	饭啊 为什么我会这么喜欢她啊 我真的好难过 我好想哭啊 害 我一直都是什么都抓不住的人 饭啊 我活在这个世界得意义为什么是无 没有人爱我 我爱一人就爱的稀里糊涂
0	1	0	0	0	0	0	0	0	1	0	0	是我运气不好还是我太笨,真的什么也做不好
0	1	0	0	0	0	0	0	0	0	0	0	我永远都不会相信男孩子了
0	0	1	0	0	1	0	0	1	0	0	0	走饭我可能真的不该结婚，婚姻更加让人痛苦，更加让我想要解脱。。你不能想象正月十四到现在都发生过哪些可笑的事情。。我的父母如何对待我，我自己选择的丈夫又做了些什么。这些事情我想想就知道以后得日子有多凄苦，那个时候我也许有了孩子，，我的童年是悲哀的，我不想我以后的孩子也会痛苦
0	0	0	0	0	0	0	0	0	1	0	0	很忙很忙的时候不开心,闲下来了还是不开心。周遭的一切都在说我真差劲
0	1	0	0	0	0	0	0	0	0	0	0	原来生活从来没有对我好过，呵呵。此刻我只感觉瑟瑟发抖，又一次见证了人心最丑陋最恶心的一面。
0	0	0	0	0	0	0	0	0	1	0	0	我是一个软弱的人 坚强不起来
0	0	0	0	0	1	0	0	0	0	0	0	为什么没人善待我
0	0	0	0	0	1	0	0	0	1	0	0	我什么都做不了;;是因为我懒惰我堕落我无能 还是因为我病了 还是我只是在给自己找借口
0	0	0	0	0	0	0	0	0	1	0	0	我是有多糟糕
0	0	0	0	0	0	0	0	0	1	0	0	我也是个异类呢,咱两有伴
0	0	0	0	0	0	0	0	0	1	0	0	真差劲啊 身边的人结婚的结婚 生子的生子 再不济 别人也买车买房 别人怀揣着梦想 想再闯一闯 可我完全没有想法 没有动力 还是那样一世无成
0	0	0	0	0	0	0	0	0	1	0	0	我就是一个累赘是吧
0	0	0	0	0	1	0	0	0	0	0	0	我觉得应该没有美好的事情了。
0	0	0	0	1	0	0	0	0	0	0	0	为什么我觉得所有人都不在乎我,不喜欢我
0	0	0	0	0	0	0	0	0	1	0	0	我有很多阴暗面,不想让你知道的,只有我自己了解的 我暴躁 冷漠 极端 低迷 抑郁 焦躁 自卑 不安 可是这样的我 在你面前仍然小心翼翼 谨慎的藏好自己的阴暗面 想给你以最好的我
0	0	0	0	0	1	0	0	0	0	0	0	我仍然希望，在活着的日子找到属于我的避风港，让我体验一下被爱的感觉，如果没有也无所谓，找到了也不好，没有人会喜欢我，特别是我现在这种状态
0	0	0	0	0	0	0	0	0	1	0	0	扛不住了 又是一年清明 我又想起了他 他可以带我走吗 我实在没有勇气自我了结 可是也实在不想继续这样如同行尸走肉般过活 太没意思了
0	0	0	0	0	0	0	0	0	1	0	0	人情世故还是一如既往的差劲，事情办的不全面
0	0	0	0	0	0	0	0	0	1	0	0	我伪装成骗子，人们就说我是个骗子。我充阔，人人以为我是阔佬。我故作冷淡，人人说我是个无情的家伙。然而，当我真的痛苦万分，不由得呻吟时，人人却认为我在无病呻吟
0	0	0	0	0	0	0	0	0	1	0	0	饭饭,我想吐,我学不进去,我感觉我就是个废人了,我以为我会好的,我真的不知道该怎么办了
0	0	0	0	0	0	0	0	0	1	0	0	我就是那个活着浪费空气 死了浪费土地 半死不拉活浪费人民币的人。
0	0	0	0	0	0	0	0	0	1	0	0	我可能真的就是个很糟糕的人!
0	0	0	0	0	0	0	0	0	1	0	0	对不起 你有洁癖 而我刚好是垃圾
0	0	0	0	0	0	0	0	0	1	0	0	我真是坏情绪制造机
0	0	0	0	0	0	0	0	0	1	0	0	饭饭,失恋好难受,谁也说不得,只能来跟你说说了,我太蠢了
0	0	1	0	0	0	0	0	0	0	0	0	住院第三天，消极想法可以控制了基本不会无缘无故冒出来，但是活着还是让我感到疲倦，我甚至有点不想治好我的病，治好了就死不了了
0	0	0	0	0	0	0	0	0	1	0	0	我是生活的败者,是社会淘汰下来的不需要的东西,我为了那一点点自尊而拼命,到头来我还是什么都没有
0	0	0	0	0	1	0	0	0	0	0	0	我感觉我 支离破碎了 再也不会好了
0	0	0	0	0	0	0	0	0	1	0	0	神情僵硬,目光呆滞,透露着一股死寂,我好像僵尸啊
0	0	0	0	0	1	0	0	0	0	0	0	如果抑郁无法终止,任何快乐都是虚妄的
0	0	0	0	0	0	0	0	0	1	0	0	希望这里的人都对我说 我没用 ;因为我真的没用
0	0	0	0	0	1	0	0	0	0	0	0	友情爱情学业盘盘失败,也许这就是我的宿命吧
0	0	0	0	0	0	0	0	0	0	1	0	反正都是我的错
0	0	0	0	0	0	0	0	0	0	1	0	他也经常说我;;;从来不知道为别人着想;;;;;所以我觉得不管我说与不说;;;做与不做;;;;活着或死去;;;;都是错的
0	0	0	0	0	0	0	0	0	1	0	0	:( 给自己拖后腿了… 我觉得自己好垃圾
0	0	0	0	0	1	0	0	0	0	0	0	我以后都不会有朋友了,好孤独,好无助,好绝望
0	0	0	0	0	1	0	0	0	0	0	0	感觉好不起来了,又很想好起来。太难了
0	0	0	0	0	0	0	0	0	1	0	0	作为一个姬佬…如果我出柜遭到反对 如果到了不得不妥协的地步 我最多做到为了他们一辈子不找女朋友 我为了我自己也一辈子不会找男朋友…虽然我真的找不到女朋友[跪了]
0	1	0	0	0	0	0	0	0	0	0	0	不要放弃,加油
0	0	0	0	0	1	0	0	0	0	0	0	我觉得这个世界都不需要我了
0	0	0	0	0	0	0	0	0	1	0	0	我懦弱的连死亡的勇气都不具备，想过无数次，可每次到那个地方，却又止住了脚步，退了回去，又陷入无尽的折磨当中，我也不知道吃药多少能死透，我也不知道这个过程会有多久，会有多痛，不知道父母该怎么办，我该怎么给他们一个交代，还有我的朋友，和我老师，我亲戚，这么多牵挂啊，什么时候才能抛开
0	0	0	0	0	1	0	0	0	0	0	0	我以前也不快乐，未来也不快乐
0	0	0	0	0	1	0	0	0	0	0	0	我也没有未来了
0	0	0	0	0	0	1	0	0	1	0	0	家人朋友都抛弃了我 我是多失败哈哈哈哈哈 一切都没有意义了 谢谢你安慰我 安慰了这么多人 你会幸福的
0	0	0	0	0	0	0	0	0	1	0	0	饭饭,我好像就是一个笑话,前几天我问他有没有哪怕一点喜欢我,他说有,我信了,可是,我看到他QQ头像换成情头的时候,问他是不是有女朋友,呵呵,他默认了哈哈……那我算什么?他不喜欢我就直说啊!有女朋友和我说一声不行吗?为什么别人可以我就不可以!为什么啊……
0	0	0	0	0	0	0	0	0	1	0	0	是的我丑爆了
0	0	0	0	0	1	0	0	0	0	0	0	就像被困在塑料袋里 无论怎么挣扎都不能逃出去
0	0	0	0	0	1	0	0	0	0	0	0	好想藏到一个没有人的地方去 当初再走最失落的时候，你离开了我 那这辈子再也不可能了 谁会喜欢满满负能量的我啊
0	0	1	0	0	0	1	0	0	0	0	0	一点小事就能让我崩溃让我嚎啕大哭一晚上，我真的好累
0	0	0	0	0	0	0	0	0	1	0	0	她说我想的太多，遇到事情不去解决只想着死，可我就是这样，就是这样没用..
0	0	1	0	0	0	0	0	0	0	0	0	我也觉得生活没意思，时常在想我什么时候才会走到生命尽头
0	0	0	0	0	1	0	0	0	0	0	0	我永远都是被伤害的那个
0	0	0	0	0	0	0	0	0	1	0	0	一直有个声音告诉我你什么都不是。
0	0	0	0	0	1	0	0	0	1	0	0	我真的真的好喜欢好喜欢你啊 可是那怎么办呢 你看你啊 像是月光 明亮纯洁 我只是黑暗里的尘埃。永远无法靠近你我只希望这一世你能永远幸福快乐 你的家庭多美满啊 我真的不想给你造成困扰 那我就悄悄藏好了 我下一世一定会在对的时间遇见你 那个时候 你就不要把我当小孩了
0	0	0	0	0	0	0	0	0	0	1	0	饭,没有人夸我,原来,那怕我再努力,没有人会看到,只会骂我,好像所以都是我的错,可能就是我的错吧
0	0	0	0	0	0	0	0	0	1	0	0	没错,我就是一个废人
0	0	0	0	0	0	0	0	0	1	0	0	一无是处 该如何是好
0	0	0	0	0	0	0	0	0	1	0	0	他怎么那么恶心
0	0	0	0	0	0	0	0	0	1	0	0	我如此不要脸
0	0	1	0	0	0	0	0	0	0	0	0	有些事情真的烦，我在对象家，她父母一心想赶我走，然后我对象拦着和她妈吵架打架就为了留我，她每天上学，我每天在她家，我家里人被他们家的人说我一个个来说我，把压力挤在我身上，我能把压力挤在谁身上呢？ 我对象她每天自己上学，还要操心我们之间的事情，有些事情的压力真的不应该在加她身上了。
0	0	0	0	0	0	0	0	0	1	0	1	原生家庭破坏在精神方面的严重就是造就性格残缺人生坎坷精神痛苦,是用一生在治愈。所以不会原谅毁了自己一辈子的垃圾父母。
0	0	0	0	0	0	0	0	0	1	0	0	如果我能把每天晚上的突然想开了打鸡血想努力好好生活追求喜欢的东西的思维放在白天,或许我早就成为了我成为的人,可惜,白天的我太垃圾了。
0	0	0	0	0	0	0	0	0	1	0	0	也许我就是多余的吧.
0	0	0	0	0	0	0	0	0	1	0	0	我什么也做不好 从小累赘到大 我现在变成自己的累赘了 我好累啊
0	0	0	0	0	0	1	0	0	0	0	0	为什么他们活的那么好;;;我觉得他们都很了不起;;我总是追赶不上他们的脚步;;我看不到任何希望;;但不敢死;;;;我只期盼着意外身亡。
0	0	0	0	0	0	0	0	0	1	0	0	就让我恶心透顶吧，我是恶人，你就这么认为吧
0	0	0	0	0	0	0	0	0	1	0	0	每个人都活着像小丑一样
0	0	0	0	0	0	0	0	0	1	0	0	对不起我父母,我这个人真的不好
0	0	0	0	0	0	0	0	0	1	0	0	我真害怕有人喜欢我,我是如此的不优秀自卑
0	0	0	0	0	0	0	0	0	1	0	0	我的每天都很糟糕,我这个人就很糟糕,也许吧,我真的不是对的人,放弃真的很难,我很困扰很纠结,时间请走快一点吧,我不想经历现在了。
0	0	0	0	0	0	0	0	0	1	0	0	所有的一切都是自己太差
0	0	0	0	0	0	0	0	1	0	0	0	我这种人不配吧
0	0	0	0	0	1	0	0	0	0	0	0	同样别人也不喜欢我。
0	0	0	0	0	1	1	0	0	1	0	0	饭,不知道为啥自己做什么事都不上别人,跑黑车没人家挣得多,在公司上班干活没别人干得好,反正事事不如别人,我这人是不是太自卑了本来就是自卑,永远都比不了别人,不管做什么别人永远都比自己干得好,我就感觉自己是一个没用的人一点用都没有,真的好想你大哭一场,可是这世界上有谁会同情一个弱者
0	0	0	0	0	0	0	0	0	1	0	0	其实自己就是个想躲避难受的人,自私又可怜,认知一出来就更难受了
0	0	0	0	0	0	0	0	0	1	0	0	我没有勇气再面对这个社会了 我太失败了 
0	0	0	0	0	0	0	0	0	1	0	0	走饭 我不知道我是不是有抑郁症 可是我现在感觉我每天都很难受 觉得自己好多余;;别人的圈子永远融不进去 可能也只是自己太矫情了吧
0	0	0	0	0	0	0	0	0	1	0	0	哈哈哈哈哈哈哈哈哈哈哈你还会喜欢 我就是一游戏白痴!!!!
0	0	0	0	0	1	0	0	0	0	0	0	什么都不会好了
0	0	0	0	0	0	0	0	0	1	0	0	不喜欢小孩,花太多钱了~~我也是贱,当初为了挽留男人生孩子,现在觉得不值得,我更喜欢自由自在的生活。如果回到十个月前我就不怀孕不生孩子了。
0	0	1	0	0	0	1	0	0	0	0	0	想死,化学两次考倒数,准备高考了,活着还有什么意义
0	0	0	0	0	1	0	0	0	0	0	0	我的人生注定没有光彩。
0	0	0	0	0	0	1	0	0	0	0	0	我复发了.;;;;虽然没有以前巅峰期那么夸张那么明显那么想死,但现在我更难受,与其说抑郁症复发,倒不如说是躁郁症,一点点小事都会影响我一整天,我知道是微不足道的事,但我控制不住我的神经, 然后就会对最亲近的人用刻薄的语言
0	0	0	0	0	1	0	0	0	0	0	0	感觉身体哪哪都是病
0	0	0	0	0	0	1	0	0	0	0	0	一些小事就能让我崩溃 一大早就因为一件小事哭得停不下来 情绪根本控制不住 每天都是难过焦虑生气崩溃 这样的生活一点希望也没有给我 能不能有一秒是开心的呢
0	0	0	0	0	0	0	0	0	1	0	0	自己太失败了
0	0	0	0	1	0	0	0	0	0	0	0	害,一天天的好气哦,可还是要保持微笑!音乐外放不带耳机是为了给我洗脑是吗?知道的多是为了显得我无知是吗?害,我是丧丧,丧丧一个人很好!
0	0	0	0	1	0	0	0	0	0	0	0	饭饭,想和一个人一辈子在一起,是不是就要告诉他一切?我把我有抑郁症告诉了他,他虽然说着支持我,但是感觉一切都变了。打电话也没有了共同的话题。我做错了吗?哈哈哈哈,没事,那都失去吧。无牵无挂最好,我等着他和我提分手
0	0	0	0	0	0	0	0	0	1	0	0	我不过是个一个平平无奇 没有存在意义的普通人类而已啊
0	0	0	0	0	0	0	0	0	1	0	0	又来了 那种想被黑暗吞噬的感觉 是累赘的感觉 想放弃的感觉
0	0	0	0	0	0	0	0	1	0	0	0	今年第不知道多少次的崩溃，或许我本来就不该存在
1	0	0	0	0	0	0	0	0	0	0	0	反正对于我妈来说，我的这些行为，都是在作，要么是闲，要么就是在气她
0	0	0	0	0	1	0	0	0	0	0	0	开始作践自己了。我回不了头了。这是我一辈子的阴影。反正都要死了。死之前并没有想好好享受余下的日子,而是想作贱自己。我这辈子,快乐是奢侈品。我只有无穷无尽的受苦。
0	0	0	0	0	0	0	0	0	1	0	0	厌恶自己的一切，不敢和别人对视，极度的自卑
0	1	0	0	0	0	0	0	0	0	0	0	谁能跟我聊会儿啊,一遍又一遍想自杀是因为男人都会出轨,太痛苦了
0	0	0	0	0	0	0	0	0	1	0	0	我真希望他能開心,但我不能讓他開心。我整個人都是負擔
0	0	0	0	0	0	0	0	0	1	0	0	很懦弱
0	0	0	0	0	0	0	0	0	1	0	0	我是真没用
0	0	0	0	0	0	0	0	0	1	0	0	只有我自己知道我有多没用
0	0	1	0	0	0	0	0	0	0	0	0	如果难过是一次性的就好了，全部累积在一起痛的想死也没关系，终究都会过去的。这种不能言说，时不时从心底里漫出来的小的难过，才是最折磨人的。一年多了，我不知道什么时候能够结束
0	0	0	0	1	0	0	0	0	0	0	0	一犯病就想跟朋友说,但在他们看来是矫情,无病呻吟。
0	0	0	0	0	0	0	0	0	1	0	0	我做女孩子真的做得好失败
0	0	0	0	0	1	0	0	0	0	0	0	好好保护我 好不好 算了 怎么可能有人一直保护我呢
0	0	0	0	0	0	0	0	0	1	0	0	我发现活着本身就是说不通的,别人说珍惜生命,比你更不幸的还活着,说你不懂感恩,说你作茧自缚,你没法反驳,可是痛也是真痛啊,所有希望我好好活着的本意不是指责的职责落到我身上,让我觉着我更坏了,我一边说我好痛啊太痛了受不了,一边想别人说的也不无道理我怎么想不开我太坏了
0	0	0	0	0	0	0	0	0	1	0	0	镜子里的怪物,跟我穿一样的衣服
0	0	0	0	0	0	0	0	1	0	0	0	我这种人,是不是不应该存在这个世界上。
0	0	0	0	0	1	0	0	0	0	0	0	没有人救我
0	0	0	0	0	0	0	0	0	1	0	0	那我就是一个偷窥别人幸福的小丑了
0	0	0	0	0	0	0	0	0	0	1	0	是我的错吧 让她会有这样的感受 可明明不该这样的 如果不和我认识的话 她就能认识到更好更包容的人 不会被我如此折磨
0	0	0	0	0	0	0	0	0	1	0	0	糟糕的世界 糟糕的我
0	0	0	0	0	0	0	0	1	0	0	0	不知道到哪里去买安眠药，我现在觉得死，是一件好快乐的事，我要是可以死，该多幸福
0	0	0	0	0	0	0	0	0	1	1	0	饭，生活太痛苦了，今天差点去找你了呢，可不行啊，我还有宝宝，她是个女孩呢，可他们都不喜欢她，我不能丢下她。每天内心倍受煎熬，没有一个人意识到我病了，他们都说我傻，没有一个人知道我一天天的过得多么痛苦，我的宝宝那么可爱，可我是个太糟糕的妈妈，我对不起她，让她跟着我受苦了，我对不起她
0	0	0	0	0	0	0	0	0	1	0	0	活在这个世界上挺多余的
0	0	0	0	0	0	0	0	0	1	0	0	闭上眼睛 完全睡不着;;;自己为什么会那么没有用
0	0	1	0	0	0	1	0	0	0	0	0	我也快撑不下去了,工作,生活,感情都特别失败,感觉在这个世界上没啥美好值得我留恋了,不知道什么时候我也该跟这个世界说再见了
0	0	0	0	0	0	0	0	0	1	0	0	没有信心,每天都在行尸走肉
0	0	0	0	0	0	0	0	0	1	0	0	我好累好累好累 我每天都在努力对周围的人好一点 希望他们也能把我当成朋友 我总是在忍让 有情绪也不被在意 要我怎么做才行 我只是想要有个朋友哪怕做做样子也好能稍微对我好一点告诉我我不是可有可无的我的存在就这么没有意义吗 我真的很无力很可笑像个小丑拼命想引人注意但没人理睬 失败我真失败
0	0	1	0	0	0	1	0	0	0	0	0	很累，但是怕死，今天被我爸爸指着说谁叫你命不好，压力很大 ，现在连车都不敢开，总是怕自己会撞到别人，很久没遇到比较开心的事了。
0	0	0	0	0	0	1	0	0	1	0	0	我是个超级自卑的人,尽管我表现的很阳光,但我越难受我笑的就越灿烂,一定不要认识我这种人因为我会嫉妒所有人的好不管那个人有多惨他只要有一点比我好那我就会嫉妒他。我现在会抽烟会喝酒我变成坏人了
